sim,year,species_code,ess,value
1,2017,10110,ess_f,425.4712665509289
1,2017,10130,ess_f,59.88765522415293
1,2017,10180,ess_f,62.316872634074976
1,2017,10200,ess_f,11.159238071530643
1,2017,10261,ess_f,164.09167841360812
1,2017,10262,ess_f,276.56342730611595
1,2017,21720,ess_f,231.5956813777755
1,2017,21740,ess_f,1.7976012853466192
1,2017,30060,ess_f,37.67089009916959
1,2019,10110,ess_f,6.915371922319693
1,2019,10130,ess_f,8.079634525670606
1,2019,10180,ess_f,23.6270609468404
1,2019,10200,ess_f,10.14976936109801
1,2019,10262,ess_f,382.8716310407608
1,2019,21720,ess_f,36.9393782242934
1,2019,21740,ess_f,3.2706312129588158
1,2019,30060,ess_f,20.797620334978607
1,2021,21740,ess_f,53.56623985050036
1,2017,10110,ess_m,478.34649187876335
1,2017,10130,ess_m,55.565158745259886
1,2017,10180,ess_m,106.11944685013502
1,2017,10200,ess_m,11.277959226873968
1,2017,10261,ess_m,82.98086760673687
1,2017,10262,ess_m,199.55560576714632
1,2017,21720,ess_m,585.9872441197431
1,2017,21740,ess_m,1.780005884071107
1,2017,30060,ess_m,43.173105555881115
1,2019,10110,ess_m,6.060717764835602
1,2019,10130,ess_m,6.647103257916436
1,2019,10180,ess_m,36.92598825883913
1,2019,10200,ess_m,9.315580946477551
1,2019,10262,ess_m,197.82900965618003
1,2019,21720,ess_m,110.75385237672116
1,2019,21740,ess_m,3.76137911195877
1,2019,30060,ess_m,22.373384155393076
1,2021,21740,ess_m,100.0619673509254
1,2017,10110,ess_t,775.0078368588876
1,2017,10130,ess_t,119.35160201154413
1,2017,10180,ess_t,311.80908077097723
1,2017,10200,ess_t,17.653444710723033
1,2017,10261,ess_t,172.34460232849926
1,2017,10262,ess_t,462.9751619903436
1,2017,21720,ess_t,721.474561076698
1,2017,21740,ess_t,5.723952191358199
1,2017,30060,ess_t,42.696441162342104
1,2019,10110,ess_t,14.05446105137613
1,2019,10130,ess_t,17.000832974368503
1,2019,10180,ess_t,35.2244735178919
1,2019,10200,ess_t,10.086748184166549
1,2019,10262,ess_t,614.0247098757027
1,2019,21720,ess_t,66.33809835366156
1,2019,21740,ess_t,9.643510011222293
1,2019,30060,ess_t,43.480213534507115
1,2021,21740,ess_t,74.624900684141707
2,2017,10110,ess_f,463.82198567678296
2,2017,10130,ess_f,97.26055154850913
2,2017,10180,ess_f,121.7542136065871
2,2017,10200,ess_f,10.795540047178214
2,2017,10261,ess_f,170.74316733989983
2,2017,10262,ess_f,190.80382837768494
2,2017,21720,ess_f,143.49653544570756
2,2017,21740,ess_f,1.6952961185262194
2,2017,30060,ess_f,19.890748380376902
2,2019,10110,ess_f,6.699990754025459
2,2019,10130,ess_f,8.252991374285584
2,2019,10180,ess_f,13.40180864964816
2,2019,10200,ess_f,6.241500100709732
2,2019,10262,ess_f,551.7778817188835
2,2019,21720,ess_f,195.11264499835366
2,2019,21740,ess_f,3.507124441256202
2,2019,30060,ess_f,20.102145008457967
2,2021,21740,ess_f,520.4797239386808
2,2017,10110,ess_m,169.7846293433946
2,2017,10130,ess_m,79.45350603772069
2,2017,10180,ess_m,182.2924719952977
2,2017,10200,ess_m,10.203742699615749
2,2017,10261,ess_m,314.893235106954
2,2017,10262,ess_m,278.8974931408765
2,2017,21720,ess_m,60.01045085810878
2,2017,21740,ess_m,1.5644861895364404
2,2017,30060,ess_m,22.552220190340375
2,2019,10110,ess_m,5.966048761080902
2,2019,10130,ess_m,6.490511878275918
2,2019,10180,ess_m,14.435746670223727
2,2019,10200,ess_m,5.213737351897817
2,2019,10262,ess_m,80.69718498146345
2,2019,21720,ess_m,176.25103343528014
2,2019,21740,ess_m,4.245763904327614
2,2019,30060,ess_m,22.915160173697203
2,2021,21740,ess_m,314.9509982867723
2,2017,10110,ess_t,507.9858940185441
2,2017,10130,ess_t,121.60600119659061
2,2017,10180,ess_t,195.06020197325125
2,2017,10200,ess_t,19.736515236071874
2,2017,10261,ess_t,321.96453283319084
2,2017,10262,ess_t,417.5174859892186
2,2017,21720,ess_t,107.31475869581843
2,2017,21740,ess_t,5.494679449971025
2,2017,30060,ess_t,44.311939316356884
2,2019,10110,ess_t,14.073212732274254
2,2019,10130,ess_t,15.952074820933328
2,2019,10180,ess_t,18.077184424623244
2,2019,10200,ess_t,11.52327276863865
2,2019,10262,ess_t,343.04329069413467
2,2019,21720,ess_t,259.1346560369805
2,2019,21740,ess_t,11.19519352244491
2,2019,30060,ess_t,42.47940888895376
2,2021,21740,ess_t,592.8998689309407
3,2017,10110,ess_f,327.70531813282605
3,2017,10130,ess_f,61.48541488550545
3,2017,10180,ess_f,139.39107915944066
3,2017,10200,ess_f,22.038603026758647
3,2017,10261,ess_f,545.0185504203579
3,2017,10262,ess_f,285.25147267866214
3,2017,21720,ess_f,149.73569331800766
3,2017,21740,ess_f,1.262405076048284
3,2017,30060,ess_f,20.60737339327293
3,2019,10110,ess_f,6.950391530523954
3,2019,10130,ess_f,6.6415781779747105
3,2019,10180,ess_f,14.764553957074506
3,2019,10200,ess_f,5.3030663968699985
3,2019,10262,ess_f,516.4819130267631
3,2019,21720,ess_f,74.84419525338208
3,2019,21740,ess_f,3.6653613833736274
3,2019,30060,ess_f,18.64816898875594
3,2021,21740,ess_f,55.64978822365248
3,2017,10110,ess_m,313.2274363548062
3,2017,10130,ess_m,18.52527207536583
3,2017,10180,ess_m,184.5301511132923
3,2017,10200,ess_m,21.67952485208818
3,2017,10261,ess_m,95.31208869876691
3,2017,10262,ess_m,220.91578849918668
3,2017,21720,ess_m,43.654326262792736
3,2017,21740,ess_m,1.06161459265351
3,2017,30060,ess_m,22.563740258231327
3,2019,10110,ess_m,6.109991652102102
3,2019,10130,ess_m,5.547581243253769
3,2019,10180,ess_m,13.53702379662052
3,2019,10200,ess_m,6.391851283783089
3,2019,10262,ess_m,149.5794282270106
3,2019,21720,ess_m,175.44307461522922
3,2019,21740,ess_m,4.0774315602736095
3,2019,30060,ess_m,22.452189758761396
3,2021,21740,ess_m,44.52962394748955
3,2017,10110,ess_t,631.2410034340141
3,2017,10130,ess_t,61.17807637195202
3,2017,10180,ess_t,303.5392873125129
3,2017,10200,ess_t,23.97017836002749
3,2017,10261,ess_t,380.34051849396076
3,2017,10262,ess_t,392.24257455906064
3,2017,21720,ess_t,134.07177397889933
3,2017,21740,ess_t,4.898786981263339
3,2017,30060,ess_t,43.9451884864114
3,2019,10110,ess_t,14.106165758780074
3,2019,10130,ess_t,17.33438084265743
3,2019,10180,ess_t,21.308473198593482
3,2019,10200,ess_t,11.063773587171887
3,2019,10262,ess_t,445.91246286795604
3,2019,21720,ess_t,130.78304980785126
3,2019,21740,ess_t,11.452870391687657
3,2019,30060,ess_t,43.63079256385807
3,2021,21740,ess_t,51.440900152528876
4,2017,10110,ess_f,740.6191275450062
4,2017,10130,ess_f,128.23685158921705
4,2017,10180,ess_f,206.2154948787785
4,2017,10200,ess_f,11.262257658709835
4,2017,10261,ess_f,407.45132433563305
4,2017,10262,ess_f,246.53716855378818
4,2017,21720,ess_f,75.26213621901725
4,2017,21740,ess_f,0.9336792042572739
4,2017,30060,ess_f,18.79033584143615
4,2019,10110,ess_f,7.045599499774716
4,2019,10130,ess_f,14.882021616616951
4,2019,10180,ess_f,24.256910936149588
4,2019,10200,ess_f,5.920321733199975
4,2019,10262,ess_f,303.3329194307423
4,2019,21720,ess_f,55.665851568673176
4,2019,21740,ess_f,3.7070944357783593
4,2019,30060,ess_f,19.12975682192043
4,2021,21740,ess_f,69.04766231617798
4,2017,10110,ess_m,387.2307028717711
4,2017,10130,ess_m,33.88886822315962
4,2017,10180,ess_m,72.67465474277978
4,2017,10200,ess_m,11.632889027880829
