sim,year,species_code,ess,value
1,2017,10110,ess_f,624.9467760922178
1,2017,10130,ess_f,34.47480374006774
1,2017,10180,ess_f,194.0705624976717
1,2017,10200,ess_f,11.327624257050022
1,2017,10261,ess_f,311.17810533496674
1,2017,10262,ess_f,673.1124786182143
1,2017,21720,ess_f,284.59904281928664
1,2017,21740,ess_f,1.1100309015974996
1,2017,30060,ess_f,20.520958780495835
1,2019,10110,ess_f,7.053656264719433
1,2019,10130,ess_f,8.158974879277123
1,2019,10180,ess_f,23.099240037113624
1,2019,10200,ess_f,5.418305176700948
1,2019,10262,ess_f,300.8939177195726
1,2019,21720,ess_f,97.41873396251601
1,2019,21740,ess_f,3.738158682937726
1,2019,30060,ess_f,21.147409546447708
1,2021,21740,ess_f,230.56024619380793
1,2017,10110,ess_m,496.4422516317788
1,2017,10130,ess_m,23.30073942151942
1,2017,10180,ess_m,188.22325441626285
1,2017,10200,ess_m,10.849899373463392
1,2017,10261,ess_m,308.47587574058844
1,2017,10262,ess_m,540.1746253109296
1,2017,21720,ess_m,136.93401019115825
1,2017,21740,ess_m,0.7472014755568712
1,2017,30060,ess_m,23.22346819768222
1,2019,10110,ess_m,6.203752528115642
1,2019,10130,ess_m,7.303625411600724
1,2019,10180,ess_m,31.329289222619526
1,2019,10200,ess_m,5.722521375542087
1,2019,10262,ess_m,164.19503490798246
1,2019,21720,ess_m,40.20311712129016
1,2019,21740,ess_m,4.236532147391325
1,2019,30060,ess_m,20.169896011348914
1,2021,21740,ess_m,229.71347131609016
1,2017,10110,ess_t,639.2562621710464
1,2017,10130,ess_t,61.639245646125346
1,2017,10180,ess_t,383.301475960082
1,2017,10200,ess_t,15.884517216830217
1,2017,10261,ess_t,482.62156845369077
1,2017,10262,ess_t,1257.5999184743432
1,2017,21720,ess_t,479.1468766295227
1,2017,21740,ess_t,3.9845232170792038
1,2017,30060,ess_t,44.218871217970346
1,2019,10110,ess_t,13.484851450232748
1,2019,10130,ess_t,15.862219722810776
1,2019,10180,ess_t,31.257600023324144
1,2019,10200,ess_t,9.462048630737295
1,2019,10262,ess_t,454.47038642675653
1,2019,21720,ess_t,70.9408948611528
1,2019,21740,ess_t,11.138828156412186
1,2019,30060,ess_t,43.024896039684144
1,2021,21740,ess_t,264.52518625771904
2,2017,10110,ess_f,353.64641709147116
2,2017,10130,ess_f,28.942092931851747
2,2017,10180,ess_f,93.82374594458773
2,2017,10200,ess_f,11.468414527652417
2,2017,10261,ess_f,227.18902376787594
2,2017,10262,ess_f,759.9081748124455
2,2017,21720,ess_f,436.62489733815966
2,2017,21740,ess_f,1.3510068308993906
2,2017,30060,ess_f,40.00438226819223
2,2019,10110,ess_f,7.0618266605765925
2,2019,10130,ess_f,8.683293942811403
2,2019,10180,ess_f,15.626538341809615
2,2019,10200,ess_f,5.231062905439601
2,2019,10262,ess_f,218.85707383650015
2,2019,21720,ess_f,39.10630416769877
2,2019,21740,ess_f,3.767181622468524
2,2019,30060,ess_f,20.930612868784696
2,2021,21740,ess_f,29.82218327441776
2,2017,10110,ess_m,345.73765237695704
2,2017,10130,ess_m,90.80558785782343
2,2017,10180,ess_m,300.8056572758085
2,2017,10200,ess_m,10.501952736963034
2,2017,10261,ess_m,114.59649012705803
2,2017,10262,ess_m,377.5174519123814
2,2017,21720,ess_m,84.27973760633199
2,2017,21740,ess_m,0.942547915825449
2,2017,30060,ess_m,44.672774173671655
2,2019,10110,ess_m,5.897184161357948
2,2019,10130,ess_m,6.530929099079345
2,2019,10180,ess_m,18.65221499192956
2,2019,10200,ess_m,5.455317118987145
2,2019,10262,ess_m,137.62833647349586
2,2019,21720,ess_m,90.81382449828119
2,2019,21740,ess_m,4.251309757232899
2,2019,30060,ess_m,22.22527262356869
2,2021,21740,ess_m,18.82960959875525
2,2017,10110,ess_t,471.6802457115617
2,2017,10130,ess_t,111.78327869814517
2,2017,10180,ess_t,250.62703224811636
2,2017,10200,ess_t,17.019717272922822
2,2017,10261,ess_t,198.78962183916155
2,2017,10262,ess_t,1138.9821376748464
2,2017,21720,ess_t,447.00755285459053
2,2017,21740,ess_t,4.150748171604748
2,2017,30060,ess_t,46.12821853917719
2,2019,10110,ess_t,13.346410598116972
2,2019,10130,ess_t,15.321860257717507
2,2019,10180,ess_t,22.898830196660896
2,2019,10200,ess_t,8.919101848288982
2,2019,10262,ess_t,252.1261145638977
2,2019,21720,ess_t,62.08853456540885
2,2019,21740,ess_t,12.171107902231425
2,2019,30060,ess_t,43.68390834593455
2,2021,21740,ess_t,24.575995501543417
3,2017,10110,ess_f,242.46185662172397
3,2017,10130,ess_f,77.23998082729199
3,2017,10180,ess_f,100.72499753582908
3,2017,10200,ess_f,10.865098133659835
3,2017,10261,ess_f,249.29560639365386
3,2017,10262,ess_f,308.0521185503476
3,2017,21720,ess_f,77.48218597271118
3,2017,21740,ess_f,1.5892465582220276
3,2017,30060,ess_f,17.783198717505666
3,2019,10110,ess_f,7.017687936485333
3,2019,10130,ess_f,7.759627238428541
3,2019,10180,ess_f,14.241052531081735
3,2019,10200,ess_f,11.091801943424725
3,2019,10262,ess_f,742.7607071410523
3,2019,21720,ess_f,156.50667495424096
3,2019,21740,ess_f,3.4632473385259197
3,2019,30060,ess_f,21.201832237635994
3,2021,21740,ess_f,200.41110385888643
3,2017,10110,ess_m,526.4151704152406
3,2017,10130,ess_m,61.36630631100302
3,2017,10180,ess_m,239.59964800571922
3,2017,10200,ess_m,10.743859170239189
3,2017,10261,ess_m,280.6384468743596
3,2017,10262,ess_m,225.58966173392145
3,2017,21720,ess_m,90.38463871532646
3,2017,21740,ess_m,1.3998119049240256
3,2017,30060,ess_m,21.355488292409238
3,2019,10110,ess_m,6.132610344851806
3,2019,10130,ess_m,6.322775101828408
3,2019,10180,ess_m,15.982666170236456
3,2019,10200,ess_m,10.953406759543917
3,2019,10262,ess_m,167.68941870962945
3,2019,21720,ess_m,56.94998442974116
3,2019,21740,ess_m,4.128709244168913
3,2019,30060,ess_m,21.827200759918306
3,2021,21740,ess_m,126.35792564814001
3,2017,10110,ess_t,743.3324136119008
3,2017,10130,ess_t,241.50700384745932
3,2017,10180,ess_t,228.77636391540236
3,2017,10200,ess_t,20.308137293153095
3,2017,10261,ess_t,300.39724528907703
3,2017,10262,ess_t,491.3078616729776
3,2017,21720,ess_t,313.9991937542587
3,2017,21740,ess_t,5.194060917929456
3,2017,30060,ess_t,41.99458826059281
3,2019,10110,ess_t,13.722400155771588
3,2019,10130,ess_t,16.028527075517168
3,2019,10180,ess_t,18.387631146118608
3,2019,10200,ess_t,11.792730830183721
3,2019,10262,ess_t,744.9584031415677
3,2019,21720,ess_t,120.271022965133
3,2019,21740,ess_t,11.513215476714414
3,2019,30060,ess_t,44.78925666685476
3,2021,21740,ess_t,162.20946018034866
4,2017,10110,ess_f,145.87127981529676
4,2017,10130,ess_f,36.944019252301096
4,2017,10180,ess_f,100.26435223035615
4,2017,10200,ess_f,11.722077961211221
4,2017,10261,ess_f,265.32977650129976
