sim,year,species_code,ess,value
1,2017,10110,ess_f,377.00311280054297
1,2017,10130,ess_f,98.16452273863874
1,2017,10180,ess_f,147.3198314338072
1,2017,10200,ess_f,11.06006864027605
1,2017,10261,ess_f,235.492726942919
1,2017,10262,ess_f,379.7513032405461
1,2017,21720,ess_f,51.09852836381471
1,2017,21740,ess_f,1.171737131503866
1,2017,30060,ess_f,19.081686732295548
1,2019,10110,ess_f,7.063886821467246
1,2019,10130,ess_f,7.217190677921061
1,2019,10180,ess_f,26.89694705049778
1,2019,10200,ess_f,6.0115743214735895
1,2019,10262,ess_f,245.2947350768759
1,2019,21720,ess_f,147.63305997479037
1,2019,21740,ess_f,3.4712130838428914
1,2019,30060,ess_f,20.509028165301057
1,2021,21740,ess_f,15.75185945678659
1,2017,10110,ess_m,495.9877877855479
1,2017,10130,ess_m,60.2652213382106
1,2017,10180,ess_m,179.30119064118094
1,2017,10200,ess_m,9.736600624282664
1,2017,10261,ess_m,138.99899903821145
1,2017,10262,ess_m,959.7976080078643
1,2017,21720,ess_m,127.07316134966949
1,2017,21740,ess_m,0.723565503822276
1,2017,30060,ess_m,22.131860271822188
1,2019,10110,ess_m,6.199011410585136
1,2019,10130,ess_m,5.9950917967234805
1,2019,10180,ess_m,27.35064743281259
1,2019,10200,ess_m,5.292901732727454
1,2019,10262,ess_m,221.9820430830499
1,2019,21720,ess_m,103.81382445011653
1,2019,21740,ess_m,4.21013878842342
1,2019,30060,ess_m,20.97026875199719
1,2021,21740,ess_m,18.233952368428678
1,2017,10110,ess_t,615.5016973257473
1,2017,10130,ess_t,114.52616813061628
1,2017,10180,ess_t,291.081945565435
1,2017,10200,ess_t,25.334572297193287
1,2017,10261,ess_t,527.9304386009037
1,2017,10262,ess_t,722.5931575980735
1,2017,21720,ess_t,162.8144543700762
1,2017,21740,ess_t,4.873398695077245
1,2017,30060,ess_t,30.9157746149617
1,2019,10110,ess_t,11.5573026987403
1,2019,10130,ess_t,16.9946330982682
1,2019,10180,ess_t,32.05220154713208
1,2019,10200,ess_t,12.44793553193114
1,2019,10262,ess_t,307.8690986004114
1,2019,21720,ess_t,142.47416652246258
1,2019,21740,ess_t,8.890698972110371
1,2019,30060,ess_t,35.045028403037016
1,2021,21740,ess_t,17.168453752919667
2,2017,10110,ess_f,257.4214859983
2,2017,10130,ess_f,58.77653830697942
2,2017,10180,ess_f,139.83540420311468
2,2017,10200,ess_f,10.901236551147061
2,2017,10261,ess_f,177.035004177728
2,2017,10262,ess_f,318.32259530185723
2,2017,21720,ess_f,76.76923433622994
2,2017,21740,ess_f,1.5380115006706545
2,2017,30060,ess_f,19.52035417742718
2,2019,10110,ess_f,6.856451170916145
2,2019,10130,ess_f,7.592718520287782
2,2019,10180,ess_f,15.214283537964443
2,2019,10200,ess_f,4.83886563673279
2,2019,10262,ess_f,276.4071602436147
2,2019,21720,ess_f,43.87287686876577
2,2019,21740,ess_f,3.4392202735507813
2,2019,30060,ess_f,21.123722311569544
2,2021,21740,ess_f,64.74917033575954
2,2017,10110,ess_m,561.7660843307445
2,2017,10130,ess_m,20.8003273453901
2,2017,10180,ess_m,249.233639667867
2,2017,10200,ess_m,10.794651138727037
2,2017,10261,ess_m,205.03482060913586
2,2017,10262,ess_m,236.2850678911848
2,2017,21720,ess_m,326.6858340129082
2,2017,21740,ess_m,1.1987944129677515
2,2017,30060,ess_m,21.974509581460136
2,2019,10110,ess_m,6.050996450394068
2,2019,10130,ess_m,7.213447623981675
2,2019,10180,ess_m,17.247973807151578
2,2019,10200,ess_m,5.539578074735292
2,2019,10262,ess_m,165.5324893825155
2,2019,21720,ess_m,67.53925980816477
