sim,year,species_code,ess,value
1,2017,10110,ess_f,1215.292865446757
1,2017,10130,ess_f,59.53781199711122
1,2017,10180,ess_f,103.10214879955505
1,2017,10200,ess_f,11.908312155623324
1,2017,10261,ess_f,74.30019031926898
1,2017,10262,ess_f,95.24299754719324
1,2017,21720,ess_f,289.1621028345047
1,2017,21740,ess_f,1.4316284637620316
1,2017,30060,ess_f,19.72450592435017
1,2019,10110,ess_f,6.971379146351731
1,2019,10130,ess_f,8.067050580669376
1,2019,10180,ess_f,21.535973012004682
1,2019,10200,ess_f,5.0428466649815125
1,2019,10262,ess_f,559.1746489445273
1,2019,21720,ess_f,45.67855954838777
1,2019,21740,ess_f,3.6022132097974393
1,2019,30060,ess_f,18.729912067196025
1,2021,21740,ess_f,356.48911444038936
1,2017,10110,ess_m,509.6101040410797
1,2017,10130,ess_m,42.63018510052523
1,2017,10180,ess_m,173.54964993160058
1,2017,10200,ess_m,10.628710942159191
1,2017,10261,ess_m,71.52292250832318
1,2017,10262,ess_m,175.3756076505633
1,2017,21720,ess_m,73.31003680236525
1,2017,21740,ess_m,1.0192529939920365
1,2017,30060,ess_m,21.98014277573869
1,2019,10110,ess_m,6.21205850144762
1,2019,10130,ess_m,5.379351174343747
1,2019,10180,ess_m,28.514063281865262
1,2019,10200,ess_m,5.227154062241119
1,2019,10262,ess_m,289.1746936718436
1,2019,21720,ess_m,436.1041589252318
1,2019,21740,ess_m,4.08961298507435
1,2019,30060,ess_m,19.278570815655108
1,2021,21740,ess_m,256.0510687099755
1,2017,10110,ess_t,1337.9653708550882
1,2017,10130,ess_t,148.37571363910612
1,2017,10180,ess_t,258.2699038966648
1,2017,10200,ess_t,15.964759304623392
1,2017,10261,ess_t,79.11942125107119
1,2017,10262,ess_t,149.15724163024692
1,2017,21720,ess_t,172.49481658070764
1,2017,21740,ess_t,4.473076262015633
1,2017,30060,ess_t,42.88522900538635
1,2019,10110,ess_t,11.331274202280621
1,2019,10130,ess_t,10.612474291653374
1,2019,10180,ess_t,27.628309899607533
1,2019,10200,ess_t,6.092777116666577
1,2019,10262,ess_t,786.5352603306404
1,2019,21720,ess_t,115.44998314688033
1,2019,21740,ess_t,9.25473337967543
1,2019,30060,ess_t,37.6044275901806
1,2021,21740,ess_t,1197.3268509333268
2,2017,10110,ess_f,685.6282741444329
2,2017,10130,ess_f,140.18080687047285
2,2017,10180,ess_f,98.66598047984309
2,2017,10200,ess_f,11.436142779185428
2,2017,10261,ess_f,113.03088811136348
2,2017,10262,ess_f,208.96427293063343
2,2017,21720,ess_f,118.60305208109395
2,2017,21740,ess_f,1.6582233789421006
2,2017,30060,ess_f,19.08076739012082
2,2019,10110,ess_f,7.040320129471355
2,2019,10130,ess_f,8.668492860067602
2,2019,10180,ess_f,13.504683531770437
2,2019,10200,ess_f,5.464655544467494
2,2019,10262,ess_f,458.2102468566711
2,2019,21720,ess_f,104.7593887147578
2,2019,21740,ess_f,3.1710673570125842
2,2019,30060,ess_f,34.49517518182266
2,2021,21740,ess_f,88.48999115607972
2,2017,10110,ess_m,583.9865408948834
2,2017,10130,ess_m,45.89153465861285
2,2017,10180,ess_m,218.45310289793733
2,2017,10200,ess_m,9.907884564780113
2,2017,10261,ess_m,118.9670627203041
2,2017,10262,ess_m,354.40074134022444
2,2017,21720,ess_m,178.90340004940816
2,2017,21740,ess_m,1.642038839821331
2,2017,30060,ess_m,22.063844201857236
2,2019,10110,ess_m,6.2299731804658744
2,2019,10130,ess_m,7.524042158912481
2,2019,10180,ess_m,17.618082604744096
2,2019,10200,ess_m,5.398582882744705
2,2019,10262,ess_m,244.34742731707806
2,2019,21720,ess_m,340.00219294326587
2,2019,21740,ess_m,4.011314050818354
2,2019,30060,ess_m,37.37827116133489
2,2021,21740,ess_m,88.9056571411864
2,2017,10110,ess_t,864.4261235301386
2,2017,10130,ess_t,118.50687211700354
2,2017,10180,ess_t,242.34869953609046
2,2017,10200,ess_t,13.559871186776435
2,2017,10261,ess_t,181.58917868871018
2,2017,10262,ess_t,303.86065712210876
2,2017,21720,ess_t,191.27964730263764
2,2017,21740,ess_t,4.930214643304193
2,2017,30060,ess_t,40.12690900034963
2,2019,10110,ess_t,11.09847021242477
2,2019,10130,ess_t,13.332952009310405
2,2019,10180,ess_t,21.213015690657425
2,2019,10200,ess_t,6.953373526148171
2,2019,10262,ess_t,748.0566313320724
2,2019,21720,ess_t,181.54870073600372
2,2019,21740,ess_t,11.446951756620289
2,2019,30060,ess_t,38.44606705884272
2,2021,21740,ess_t,90.46554468313127
3,2017,10110,ess_f,650.0588681130272
3,2017,10130,ess_f,112.7781863076832
3,2017,10180,ess_f,303.97858038117073
3,2017,10200,ess_f,11.220231087680878
3,2017,10261,ess_f,681.9313160910042
3,2017,10262,ess_f,177.42071901658554
3,2017,21720,ess_f,103.37674563786426
3,2017,21740,ess_f,0.9685055242704677
3,2017,30060,ess_f,19.89585715441768
3,2019,10110,ess_f,6.9482092054749724
3,2019,10130,ess_f,7.540882099094595
3,2019,10180,ess_f,26.74035414714918
3,2019,10200,ess_f,4.554571194337519
3,2019,10262,ess_f,338.40643887821085
3,2019,21720,ess_f,92.492820397738015
3,2019,21740,ess_f,3.5295854221031844
3,2019,30060,ess_f,20.64714561302424
3,2021,21740,ess_f,104.67448119645326
3,2017,10110,ess_m,438.71737959634964
3,2017,10130,ess_m,18.0179299161022
3,2017,10180,ess_m,131.99509045666798
3,2017,10200,ess_m,11.408765142106514
3,2017,10261,ess_m,306.03801737626435
3,2017,10262,ess_m,124.95964061754347
3,2017,21720,ess_m,653.5715708201905
3,2017,21740,ess_m,0.6977374802044689
3,2017,30060,ess_m,22.216195441407585
3,2019,10110,ess_m,6.0692383628235564
3,2019,10130,ess_m,7.586668991550279
3,2019,10180,ess_m,36.070084517349756
3,2019,10200,ess_m,4.741840696081006
3,2019,10262,ess_m,126.914470259592
3,2019,21720,ess_m,158.79776394185777
3,2019,21740,ess_m,4.282644688063806
3,2019,30060,ess_m,22.055795654365422
3,2021,21740,ess_m,183.0679956620568
3,2017,10110,ess_t,826.8040139089526
3,2017,10130,ess_t,53.85390808989775
3,2017,10180,ess_t,517.2481184967453
3,2017,10200,ess_t,15.172478861597819
3,2017,10261,ess_t,593.9083429798812
3,2017,10262,ess_t,240.9331097762861
3,2017,21720,ess_t,409.6342255190426
3,2017,21740,ess_t,3.0952055499486213
3,2017,30060,ess_t,38.31987722217915
3,2019,10110,ess_t,11.664579575915829
3,2019,10130,ess_t,11.746942966851229
3,2019,10180,ess_t,39.371110217061286
3,2019,10200,ess_t,5.716941982927961
3,2019,10262,ess_t,294.71595416445064
3,2019,21720,ess_t,151.0259520748021
3,2019,21740,ess_t,10.214051304560735
3,2019,30060,ess_t,39.61776778142055
3,2021,21740,ess_t,141.98883344953225
4,2017,10110,ess_f,277.2200766733944
4,2017,10130,ess_f,64.57820848532431
4,2017,10180,ess_f,207.52636505639094
4,2017,10200,ess_f,11.314893434440528
4,2017,10261,ess_f,379.39651742082617
4,2017,10262,ess_f,121.30100853574203
4,2017,21720,ess_f,59.991692275966614
4,2017,21740,ess_f,1.6321972476800874
4,2017,30060,ess_f,35.32373771696145
4,2019,10110,ess_f,6.934869596105856
4,2019,10130,ess_f,8.678112536860274
4,2019,10180,ess_f,33.41243121350484
4,2019,10200,ess_f,10.795321846221215
4,2019,10262,ess_f,550.8113664878857
4,2019,21720,ess_f,66.45601338367285
