sim,year,species_code,ess,value,in_out
3,2014,21740,ess_t,399.56386364420797,in
3,2016,21740,ess_t,148.5264874457869,in
3,2018,21740,ess_t,569.85441218385,in
3,2014,21921,ess_t,161.51257228088258,in
3,2016,21921,ess_t,107.27818281488902,in
3,2018,21921,ess_t,216.2641556021451,in
3,2014,30020,ess_t,184.9890005118466,in
3,2016,30020,ess_t,629.5841481480328,in
3,2018,30020,ess_t,559.2169605231653,in
3,2014,30060,ess_t,191.91624641773626,in
3,2016,30060,ess_t,699.055546177124,in
3,2018,30060,ess_t,3116.4166311136223,in
3,2014,30420,ess_t,442.96495391837885,in
3,2016,30420,ess_t,129.82389402833195,in
3,2018,30420,ess_t,880.2938465332664,in
4,2014,10110,ess_f,1064.9871594999195,in
4,2016,10110,ess_f,1411.4226567928679,in
4,2018,10110,ess_f,1438.5866346869238,in
4,2014,10130,ess_f,1017.0098647928215,in
4,2016,10130,ess_f,430.667927568124,in
4,2018,10130,ess_f,1170.8732766218814,in
4,2014,21720,ess_f,1137.6988222837547,in
4,2016,21720,ess_f,839.9695458999688,in
4,2018,21720,ess_f,809.7984081831847,in
4,2014,21740,ess_f,23.440592711671986,in
4,2016,21740,ess_f,185.28705717558907,in
4,2018,21740,ess_f,302.3074772395932,in
4,2014,21921,ess_f,463.6619683683047,in
4,2016,21921,ess_f,179.66397415366967,in
4,2018,21921,ess_f,65.58326435601661,in
4,2014,30020,ess_f,343.42495999959795,in
4,2016,30020,ess_f,74.61065433202965,in
4,2018,30020,ess_f,29.692839227374737,in
4,2014,30060,ess_f,300.5252929196639,in
4,2016,30060,ess_f,685.1480236133912,in
4,2018,30060,ess_f,148.40180440040893,in
4,2014,30420,ess_f,196.2146254949674,in
4,2016,30420,ess_f,620.6307994032383,in
4,2018,30420,ess_f,213.80097808167892,in
4,2014,10110,ess_m,450.5841976022843,in
4,2016,10110,ess_m,784.1958547244212,in
4,2018,10110,ess_m,831.1634821227319,in
4,2014,10130,ess_m,329.36507474036944,in
4,2016,10130,ess_m,487.36043801567496,in
4,2018,10130,ess_m,624.250859886193,in
4,2014,21720,ess_m,657.2307331338922,in
4,2016,21720,ess_m,1090.754089902146,in
4,2018,21720,ess_m,492.6595186714371,in
4,2014,21740,ess_m,33.43618092810948,in
4,2016,21740,ess_m,72.43199198566339,in
4,2018,21740,ess_m,265.85189695913454,in
4,2014,21921,ess_m,359.8102794598693,in
4,2016,21921,ess_m,107.6098041869441,in
4,2018,21921,ess_m,61.7310910630735,in
4,2014,30020,ess_m,411.1335153424244,in
4,2016,30020,ess_m,43.41937973865584,in
4,2018,30020,ess_m,7.573064827392238,in
4,2014,30060,ess_m,416.07386166974163,in
4,2016,30060,ess_m,1709.851218913293,in
4,2018,30060,ess_m,724.6271328020351,in
4,2014,30420,ess_m,496.4792916936405,in
4,2016,30420,ess_m,282.5914333776207,in
4,2018,30420,ess_m,121.1699254224945,in
4,2014,10110,ess_t,1203.9593023632065,in
4,2016,10110,ess_t,1878.1662643081713,in
4,2018,10110,ess_t,2084.9925557878155,in
4,2014,10130,ess_t,921.3417604230557,in
4,2016,10130,ess_t,558.8746317283114,in
4,2018,10130,ess_t,577.4415703561756,in
4,2014,21720,ess_t,1808.4433233077773,in
4,2016,21720,ess_t,2402.750084278494,in
4,2018,21720,ess_t,1023.8318078983831,in
4,2014,21740,ess_t,27.106252384739353,in
4,2016,21740,ess_t,115.2624666406614,in
4,2018,21740,ess_t,442.9642484345915,in
4,2014,21921,ess_t,174.3572126484413,in
4,2016,21921,ess_t,161.70780548977152,in
4,2018,21921,ess_t,51.96782715014619,in
4,2014,30020,ess_t,570.6576298638914,in
4,2016,30020,ess_t,297.1783860791222,in
4,2018,30020,ess_t,326.92365005297313,in
4,2014,30060,ess_t,911.5454255812627,in
4,2016,30060,ess_t,749.9774031440675,in
4,2018,30060,ess_t,503.0830058400525,in
4,2014,30420,ess_t,674.3115991619642,in
4,2016,30420,ess_t,307.9285597290498,in
4,2018,30420,ess_t,394.86807151334415,in
5,2014,10110,ess_f,1046.299845543219,in
5,2016,10110,ess_f,818.8360084718202,in
5,2018,10110,ess_f,1088.3231628869112,in
5,2014,10130,ess_f,192.845425301176,in
5,2016,10130,ess_f,307.1884193113928,in
5,2018,10130,ess_f,649.7756184692494,in
5,2014,21720,ess_f,1066.3839938559001,in
5,2016,21720,ess_f,882.9058089344408,in
5,2018,21720,ess_f,542.4494820664567,in
5,2014,21740,ess_f,291.1034458790814,in
5,2016,21740,ess_f,103.69814083048756,in
5,2018,21740,ess_f,369.1523331329482,in
5,2014,21921,ess_f,119.44581679270775,in
5,2016,21921,ess_f,587.1241918747239,in
5,2018,21921,ess_f,446.4801085744881,in
5,2014,30020,ess_f,686.2397186437623,in
5,2016,30020,ess_f,24.00069970804137,in
5,2018,30020,ess_f,45.096140098140566,in
5,2014,30060,ess_f,85.67545510804328,in
5,2016,30060,ess_f,956.5533069096687,in
5,2018,30060,ess_f,341.47457801194935,in
5,2014,30420,ess_f,147.40783546147955,in
5,2016,30420,ess_f,935.803628111781,in
5,2018,30420,ess_f,963.8058978399839,in
5,2014,10110,ess_m,373.35853317151174,in
5,2016,10110,ess_m,589.603387235959,in
5,2018,10110,ess_m,630.5144760889319,in
5,2014,10130,ess_m,283.40367025901145,in
5,2016,10130,ess_m,236.30358256404205,in
5,2018,10130,ess_m,546.148335070159,in
5,2014,21720,ess_m,720.7197257215793,in
5,2016,21720,ess_m,1030.4837120638708,in
5,2018,21720,ess_m,513.1494233080392,in
5,2014,21740,ess_m,171.34725660477554,in
5,2016,21740,ess_m,34.43096089994201,in
5,2018,21740,ess_m,193.3661805484712,in
5,2014,21921,ess_m,118.30776475781757,in
5,2016,21921,ess_m,450.1389809865118,in
5,2018,21921,ess_m,148.00214313625298,in
5,2014,30020,ess_m,441.984982020281,in
5,2016,30020,ess_m,40.24833171641369,in
5,2018,30020,ess_m,19.225714249807105,in
5,2014,30060,ess_m,219.777135978145,in
5,2016,30060,ess_m,817.2139417240331,in
5,2018,30060,ess_m,646.4138665928967,in
5,2014,30420,ess_m,102.8388698034156,in
5,2016,30420,ess_m,421.57430142435817,in
5,2018,30420,ess_m,996.0779047971977,in
5,2014,10110,ess_t,850.3182029932586,in
5,2016,10110,ess_t,818.114427964752,in
5,2018,10110,ess_t,1124.8392759947203,in
5,2014,10130,ess_t,373.1501151680827,in
5,2016,10130,ess_t,325.1067065191408,in
5,2018,10130,ess_t,1027.8254361140496,in
5,2014,21720,ess_t,1393.1625438930507,in
5,2016,21720,ess_t,1563.9115173028301,in
5,2018,21720,ess_t,780.2996236052571,in
5,2014,21740,ess_t,232.29141046173663,in
5,2016,21740,ess_t,63.315274555062395,in
5,2018,21740,ess_t,197.45488342440868,in
5,2014,21921,ess_t,126.6881644478656,in
5,2016,21921,ess_t,176.1421356459455,in
5,2018,21921,ess_t,611.883592955428,in
5,2014,30020,ess_t,579.4135565853185,in
5,2016,30020,ess_t,974.7052240798624,in
5,2018,30020,ess_t,149.96507387671943,in
5,2014,30060,ess_t,292.77629682851256,in
5,2016,30060,ess_t,1633.638519098094,in
5,2018,30060,ess_t,1162.9927226271693,in
5,2014,30420,ess_t,160.98666770023587,in
5,2016,30420,ess_t,881.0905102771686,in
5,2018,30420,ess_t,1499.5916406916483,in
6,2014,10110,ess_f,771.2059832180986,in
6,2016,10110,ess_f,557.3126544449855,in
6,2018,10110,ess_f,750.0943866592022,in
6,2014,10130,ess_f,415.3568324896644,in
6,2016,10130,ess_f,315.97451485858744,in
6,2018,10130,ess_f,581.3091593601765,in
6,2014,21720,ess_f,392.70238328441826,in
6,2016,21720,ess_f,682.4495069327421,in
6,2018,21720,ess_f,1040.3471623544688,in
6,2014,21740,ess_f,19.63346941608389,in
6,2016,21740,ess_f,204.91112200937064,in
6,2018,21740,ess_f,729.8517185754558,in
6,2014,21921,ess_f,175.97659927259474,in
6,2016,21921,ess_f,150.54718220418806,in
6,2018,21921,ess_f,293.6362644043547,in
6,2014,30020,ess_f,348.43303211876145,in
6,2016,30020,ess_f,44.735520563519366,in
6,2018,30020,ess_f,74.7014781681473,in
6,2014,30060,ess_f,1532.6536073127952,in
6,2016,30060,ess_f,885.2021122340042,in
6,2018,30060,ess_f,430.7549181794828,in
6,2014,30420,ess_f,209.56864956227676,in
6,2016,30420,ess_f,622.9977854090915,in
6,2018,30420,ess_f,341.2762251136646,in
6,2014,10110,ess_m,626.1059839776154,in
6,2016,10110,ess_m,155.2653886880617,in
6,2018,10110,ess_m,430.1167803370719,in
6,2014,10130,ess_m,359.9598029144849,in
6,2016,10130,ess_m,224.40221124951145,in
6,2018,10130,ess_m,599.3754067048513,in
6,2014,21720,ess_m,351.2243081079148,in
6,2016,21720,ess_m,840.74022759624,in
6,2018,21720,ess_m,1063.8281353045318,in
6,2014,21740,ess_m,29.070806259439724,in
6,2016,21740,ess_m,49.022430945055554,in
6,2018,21740,ess_m,316.2459976658139,in
6,2014,21921,ess_m,211.28970280687557,in
6,2016,21921,ess_m,128.5715928965951,in
6,2018,21921,ess_m,267.66367059383043,in
6,2014,30020,ess_m,361.45563136728543,in
6,2016,30020,ess_m,87.54630110928139,in
6,2018,30020,ess_m,34.41288454891074,in
6,2014,30060,ess_m,1308.382199280558,in
6,2016,30060,ess_m,507.25957867292345,in
6,2018,30060,ess_m,1655.3699345799557,in
6,2014,30420,ess_m,262.2248652148495,in
6,2016,30420,ess_m,512.8442602972793,in
6,2018,30420,ess_m,542.4511331241787,in
6,2014,10110,ess_t,1315.8146592071846,in
6,2016,10110,ess_t,346.55459535300486,in
6,2018,10110,ess_t,1092.6819925352918,in
6,2014,10130,ess_t,734.7767484173038,in
6,2016,10130,ess_t,783.9251303793137,in
6,2018,10130,ess_t,803.4689257032081,in
6,2014,21720,ess_t,874.6940212951581,in
6,2016,21720,ess_t,1117.7836133980838,in
6,2018,21720,ess_t,2008.9512043106388,in
6,2014,21740,ess_t,28.272523788409956,in
6,2016,21740,ess_t,102.0003093254281,in
6,2018,21740,ess_t,890.0574454863988,in
6,2014,21921,ess_t,310.4582583182685,in
6,2016,21921,ess_t,112.28106498713508,in
6,2018,21921,ess_t,483.7415631540953,in
6,2014,30020,ess_t,618.1334537609221,in
6,2016,30020,ess_t,630.0033211437784,in
6,2018,30020,ess_t,132.26190883779395,in
6,2014,30060,ess_t,1232.244304713697,in
6,2016,30060,ess_t,1501.110032554189,in
6,2018,30060,ess_t,1397.3375941727072,in
6,2014,30420,ess_t,361.94838383057385,in
6,2016,30420,ess_t,601.8916195146833,in
6,2018,30420,ess_t,199.8752897648824,in
7,2014,10110,ess_f,1545.1299014375343,in
7,2016,10110,ess_f,555.2157408037989,in
7,2018,10110,ess_f,1204.2175122491335,in
7,2014,10130,ess_f,370.213738137909,in
7,2016,10130,ess_f,729.7127466207527,in
7,2018,10130,ess_f,721.276035403869,in
7,2014,21720,ess_f,725.699343898382,in
7,2016,21720,ess_f,606.9796342771068,in
7,2018,21720,ess_f,823.8690985525612,in
7,2014,21740,ess_f,25.090631142571958,in
7,2016,21740,ess_f,231.77248946573079,in
7,2018,21740,ess_f,302.2067396194547,in
7,2014,21921,ess_f,361.9319523358721,in
7,2016,21921,ess_f,43.06550755603219,in
7,2018,21921,ess_f,164.83533618839144,in
7,2014,30020,ess_f,398.21935479078405,in
7,2016,30020,ess_f,19.27951001440712,in
7,2018,30020,ess_f,82.09587316270442,in
7,2014,30060,ess_f,254.38408000409666,in
7,2016,30060,ess_f,709.8877637781974,in
7,2018,30060,ess_f,679.9539742374035,in
7,2014,30420,ess_f,334.604161712512,in
7,2016,30420,ess_f,109.75551951224988,in
7,2018,30420,ess_f,1176.7009028792775,in
7,2014,10110,ess_m,820.916281117947,in
7,2016,10110,ess_m,512.9859748481983,in
7,2018,10110,ess_m,1242.9878140306923,in
7,2014,10130,ess_m,571.187036715728,in
7,2016,10130,ess_m,218.79300047026877,in
7,2018,10130,ess_m,387.9997777529281,in
7,2014,21720,ess_m,858.1458341445192,in
7,2016,21720,ess_m,776.743053548284,in
7,2018,21720,ess_m,723.9348077044094,in
7,2014,21740,ess_m,45.39780663885724,in
7,2016,21740,ess_m,71.98422583554239,in
7,2018,21740,ess_m,234.00032523026306,in
7,2014,21921,ess_m,148.53441704335745,in
7,2016,21921,ess_m,39.47980021933337,in
7,2018,21921,ess_m,137.56911505478362,in
7,2014,30020,ess_m,409.73847030105696,in
7,2016,30020,ess_m,19.08126716898792,in
7,2018,30020,ess_m,60.86499279504719,in
7,2014,30060,ess_m,239.72112399564023,in
7,2016,30060,ess_m,1044.907591877358,in
7,2018,30060,ess_m,862.3722084777469,in
7,2014,30420,ess_m,276.29968066052834,in
7,2016,30420,ess_m,203.74190097228325,in
7,2018,30420,ess_m,499.91641392843474,in
7,2014,10110,ess_t,2778.9475021826815,in
7,2016,10110,ess_t,890.1515874187808,in
7,2018,10110,ess_t,1784.1812850827564,in
7,2014,10130,ess_t,471.8619195182305,in
7,2016,10130,ess_t,1113.5444535423264,in
7,2018,10130,ess_t,749.1885241697847,in
7,2014,21720,ess_t,1279.2228691368816,in
7,2016,21720,ess_t,1345.6795256526773,in
7,2018,21720,ess_t,1273.0678460727058,in
7,2014,21740,ess_t,33.60897610060791,in
7,2016,21740,ess_t,102.20260089559625,in
7,2018,21740,ess_t,441.3561850159816,in
7,2014,21921,ess_t,428.4215827916776,in
7,2016,21921,ess_t,48.740114317591896,in
7,2018,21921,ess_t,86.68453290751117,in
7,2014,30020,ess_t,1064.6887707813637,in
7,2016,30020,ess_t,1063.5482325901712,in
7,2018,30020,ess_t,546.0780225480697,in
7,2014,30060,ess_t,1262.229300316787,in
7,2016,30060,ess_t,4847.36456637838,in
7,2018,30060,ess_t,926.0891663582279,in
7,2014,30420,ess_t,208.40426690028616,in
7,2016,30420,ess_t,281.84886607120484,in
7,2018,30420,ess_t,804.2295604501924,in
8,2014,10110,ess_f,642.3080247228067,in
8,2016,10110,ess_f,739.9363750031379,in
8,2018,10110,ess_f,1225.3611239876504,in
8,2014,10130,ess_f,503.1411170200965,in
8,2016,10130,ess_f,505.7599886144132,in
8,2018,10130,ess_f,871.0409508307374,in
8,2014,21720,ess_f,589.4919290903728,in
8,2016,21720,ess_f,1102.1942067987422,in
8,2018,21720,ess_f,605.0668602214649,in
8,2014,21740,ess_f,217.45844145875628,in
8,2016,21740,ess_f,33.79489550533567,in
8,2018,21740,ess_f,247.25498113231973,in
8,2014,21921,ess_f,73.71030484333058,in
8,2016,21921,ess_f,457.4160869687932,in
8,2018,21921,ess_f,347.42418571224965,in
8,2014,30020,ess_f,344.4353357209475,in
8,2016,30020,ess_f,57.87212878978571,in
8,2018,30020,ess_f,21.798696315942514,in
8,2014,30060,ess_f,95.85224350418157,in
8,2016,30060,ess_f,503.2534602073141,in
8,2018,30060,ess_f,297.1087690567819,in
8,2014,30420,ess_f,414.75449493089644,in
8,2016,30420,ess_f,915.2190272391223,in
8,2018,30420,ess_f,299.57218923249116,in
8,2014,10110,ess_m,953.7043043939561,in
8,2016,10110,ess_m,124.07719789013642,in
8,2018,10110,ess_m,441.75720940003146,in
8,2014,10130,ess_m,321.7032755426266,in
8,2016,10130,ess_m,257.2167457982537,in
8,2018,10130,ess_m,945.0240860785754,in
8,2014,21720,ess_m,845.6704224783579,in
8,2016,21720,ess_m,2058.6433930668663,in
8,2018,21720,ess_m,527.5385989229478,in
8,2014,21740,ess_m,146.71429113133237,in
8,2016,21740,ess_m,28.093284349758058,in
8,2018,21740,ess_m,151.46481931367913,in
8,2014,21921,ess_m,112.71359925483966,in
8,2016,21921,ess_m,541.4820762171604,in
8,2018,21921,ess_m,252.09509528588535,in
8,2014,30020,ess_m,363.27314218014817,in
8,2016,30020,ess_m,65.79913726293773,in
8,2018,30020,ess_m,8.899061286598245,in
8,2014,30060,ess_m,128.05589405637383,in
8,2016,30060,ess_m,760.5967472798394,in
8,2018,30060,ess_m,2398.3082149858315,in
8,2014,30420,ess_m,344.227416056815,in
8,2016,30420,ess_m,415.4753540507871,in
8,2018,30420,ess_m,444.9852423484397,in
8,2014,10110,ess_t,957.5384309935232,in
8,2016,10110,ess_t,355.9250103273355,in
8,2018,10110,ess_t,2045.5172922678973,in
8,2014,10130,ess_t,646.7330082467965,in
8,2016,10130,ess_t,568.8835442991085,in
8,2018,10130,ess_t,1197.262461604779,in
8,2014,21720,ess_t,1017.6689465172694,in
8,2016,21720,ess_t,2618.690351708778,in
8,2018,21720,ess_t,978.3066802707817,in
8,2014,21740,ess_t,421.5081198909508,in
8,2016,21740,ess_t,48.361291344404556,in
8,2018,21740,ess_t,448.58287520950506,in
8,2014,21921,ess_t,49.587624873402326,in
8,2016,21921,ess_t,257.98657913588625,in
8,2018,21921,ess_t,242.1393135616217,in
8,2014,30020,ess_t,630.5765420833351,in
8,2016,30020,ess_t,553.3551195103813,in
8,2018,30020,ess_t,120.96167785192456,in
8,2014,30060,ess_t,111.28205691241578,in
8,2016,30060,ess_t,1982.3646006589158,in
8,2018,30060,ess_t,645.1210378207783,in
8,2014,30420,ess_t,500.4993799009522,in
8,2016,30420,ess_t,1286.5409371223031,in
8,2018,30420,ess_t,194.65391301694208,in
9,2014,10110,ess_f,533.2007561536967,in
9,2016,10110,ess_f,461.09631053314934,in
9,2018,10110,ess_f,749.5914976552472,in
9,2014,10130,ess_f,446.1302811706605,in
9,2016,10130,ess_f,350.5964428631871,in
9,2018,10130,ess_f,804.9998033662096,in
9,2014,21720,ess_f,675.3335065133282,in
9,2016,21720,ess_f,381.3464388696117,in
9,2018,21720,ess_f,861.8665129515176,in
9,2014,21740,ess_f,343.4347538604429,in
9,2016,21740,ess_f,155.6012001134937,in
9,2018,21740,ess_f,197.39711930539906,in
9,2014,21921,ess_f,106.32938611794428,in
9,2016,21921,ess_f,49.49610750106892,in
9,2018,21921,ess_f,224.90812873841088,in
9,2014,30020,ess_f,154.61787126897812,in
9,2016,30020,ess_f,27.277014900507584,in
9,2018,30020,ess_f,16.623818744204982,in
9,2014,30060,ess_f,116.11632973589077,in
9,2016,30060,ess_f,428.1389559092037,in
9,2018,30060,ess_f,377.3677966406726,in
9,2014,30420,ess_f,359.83625102241655,in
9,2016,30420,ess_f,684.6294810418801,in
9,2018,30420,ess_f,783.5291970362808,in
9,2014,10110,ess_m,391.58664726157696,in
9,2016,10110,ess_m,246.53203373969657,in
9,2018,10110,ess_m,175.46766525288007,in
9,2014,10130,ess_m,1016.1851233263582,in
9,2016,10130,ess_m,257.0877610892556,in
