sim,year,species_code,ess,value
1,2014,10110,ess_f,70.97980100047509
1,2014,21720,ess_f,184.26202525060694
1,2014,21740,ess_f,29.824537697317577
1,2014,21921,ess_f,160.7613356838063
1,2014,30060,ess_f,181.7454348178166
1,2014,30420,ess_f,116.90607579266842
1,2016,10110,ess_f,205.91885031990066
1,2016,21720,ess_f,84.67444274253548
1,2016,21740,ess_f,28.913280762332857
1,2016,21921,ess_f,56.14765558613819
1,2016,30060,ess_f,320.02143478591694
1,2016,30420,ess_f,128.5047962055582
1,2018,10110,ess_f,198.49591805055164
1,2018,21720,ess_f,482.88321972336746
1,2018,21740,ess_f,140.79379155173768
1,2018,21921,ess_f,70.67787840341089
1,2018,30060,ess_f,362.03127619617317
1,2018,30420,ess_f,204.31204294071102
1,2014,10110,ess_m,68.3141279218578
1,2014,21720,ess_m,151.2756391593348
1,2014,21740,ess_m,82.15090209478727
1,2014,21921,ess_m,125.49616656763736
1,2014,30060,ess_m,242.42031136091845
1,2014,30420,ess_m,140.36556644207863
1,2016,10110,ess_m,102.67647724497141
1,2016,21720,ess_m,97.6048425390912
1,2016,21740,ess_m,24.478077617257874
1,2016,21921,ess_m,79.17053661226153
1,2016,30060,ess_m,830.2661357483853
1,2016,30420,ess_m,137.99081840589793
1,2018,10110,ess_m,200.15218730576544
1,2018,21720,ess_m,580.2033569196728
1,2018,21740,ess_m,27.211354116841534
1,2018,21921,ess_m,120.85914878179527
1,2018,30060,ess_m,318.96783126801694
1,2018,30420,ess_m,81.07629273771896
1,2014,10110,ess_t,105.82542039740498
1,2014,21720,ess_t,165.6919578865615
1,2014,21740,ess_t,49.84033164029918
1,2014,21921,ess_t,161.63404821296479
1,2014,30060,ess_t,290.478359271952
1,2014,30420,ess_t,214.94703549203476
1,2016,10110,ess_t,217.05769796821818
1,2016,21720,ess_t,112.27421490593126
1,2016,21740,ess_t,91.26833214029615
1,2016,21921,ess_t,118.05183716718228
1,2016,30060,ess_t,500.50416735532724
1,2016,30420,ess_t,274.4701997480579
1,2018,10110,ess_t,268.07317136451235
1,2018,21720,ess_t,706.8953295029096
1,2018,21740,ess_t,359.7767446990046
1,2018,21921,ess_t,124.84289904738934
1,2018,30060,ess_t,563.8701226005855
1,2018,30420,ess_t,426.0023933507638
2,2014,10110,ess_f,226.29097953086438
2,2014,21720,ess_f,220.68757786963502
2,2014,21740,ess_f,14.18764712584343
2,2014,21921,ess_f,119.81176543147573
2,2014,30060,ess_f,260.6884915536961
2,2014,30420,ess_f,91.9081153314292
2,2016,10110,ess_f,227.740772760548
2,2016,21720,ess_f,240.970843643461
2,2016,21740,ess_f,153.80827928999568
2,2016,21921,ess_f,37.15645214152047
2,2016,30060,ess_f,281.2285449765937
2,2016,30420,ess_f,296.65401423775046
2,2018,10110,ess_f,175.34922466585581
2,2018,21720,ess_f,363.39841325337653
2,2018,21740,ess_f,158.28654002640698
2,2018,21921,ess_f,285.73167013554786
2,2018,30060,ess_f,313.018930515918
2,2018,30420,ess_f,389.15112310541565
2,2014,10110,ess_m,243.66727671307683
2,2014,21720,ess_m,261.66309321788793
2,2014,21740,ess_m,9.694090968669542
2,2014,21921,ess_m,328.85321513454977
2,2014,30060,ess_m,159.80802654889513
2,2014,30420,ess_m,125.68755735282255
2,2016,10110,ess_m,142.26035675488257
2,2016,21720,ess_m,121.44115402173546
2,2016,21740,ess_m,31.319118775233772
2,2016,21921,ess_m,49.23524563408139
2,2016,30060,ess_m,384.6149950919029
2,2016,30420,ess_m,247.75407803671246
2,2018,10110,ess_m,122.57753976764513
2,2018,21720,ess_m,304.53648487859164
2,2018,21740,ess_m,66.90474361111433
2,2018,21921,ess_m,176.86978042524592
2,2018,30060,ess_m,255.05542554327826
2,2018,30420,ess_m,168.38716178388552
2,2014,10110,ess_t,344.94001538402085
2,2014,21720,ess_t,306.4711313338082
2,2014,21740,ess_t,11.953257549753657
2,2014,21921,ess_t,322.54674293150515
2,2014,30060,ess_t,374.5874175584814
2,2014,30420,ess_t,154.66946605902402
2,2016,10110,ess_t,387.44535799340787
2,2016,21720,ess_t,283.77587719603173
2,2016,21740,ess_t,61.26993793844492
2,2016,21921,ess_t,44.2070584434414
2,2016,30060,ess_t,710.6324572443963
2,2016,30420,ess_t,504.8748753826289
2,2018,10110,ess_t,214.98849203897365
2,2018,21720,ess_t,367.15087817495214
2,2018,21740,ess_t,193.83250756567958
2,2018,21921,ess_t,343.50412067354057
2,2018,30060,ess_t,798.391465037648
2,2018,30420,ess_t,409.0367684819009
3,2014,10110,ess_f,82.79787971226914
3,2014,21720,ess_f,155.60737291505137
3,2014,21740,ess_f,78.07492973010665
3,2014,21921,ess_f,266.9108960608679
3,2014,30060,ess_f,219.12469654162865
3,2014,30420,ess_f,54.34418890378583
3,2016,10110,ess_f,170.4372615339857
3,2016,21720,ess_f,104.1114438275135
3,2016,21740,ess_f,10.515376712795776
3,2016,21921,ess_f,10.13474250401175
3,2016,30060,ess_f,446.98086506001084
3,2016,30420,ess_f,251.9205728337572
3,2018,10110,ess_f,167.52017151495878
3,2018,21720,ess_f,83.19849448741404
3,2018,21740,ess_f,81.67461666021912
3,2018,21921,ess_f,130.846440732187
3,2018,30060,ess_f,313.4920319772278
3,2018,30420,ess_f,193.38792236446136
3,2014,10110,ess_m,61.98166175164039
3,2014,21720,ess_m,90.05469059611497
3,2014,21740,ess_m,89.63838864752098
3,2014,21921,ess_m,106.78416332622169
3,2014,30060,ess_m,255.73874247574273
3,2014,30420,ess_m,98.09187813611331
3,2016,10110,ess_m,84.11604671932743
3,2016,21720,ess_m,91.61885969458761
3,2016,21740,ess_m,4.96774042716002
3,2016,21921,ess_m,16.48659785956097
3,2016,30060,ess_m,441.0563896709756
3,2016,30420,ess_m,122.32590058190284
3,2018,10110,ess_m,171.90158046241731
3,2018,21720,ess_m,279.402853854647
3,2018,21740,ess_m,53.25226965359874
3,2018,21921,ess_m,156.08652085239183
3,2018,30060,ess_m,191.99268446208146
3,2018,30420,ess_m,153.023794150913
3,2014,10110,ess_t,106.47378735569671
3,2014,21720,ess_t,145.8072578995571
3,2014,21740,ess_t,88.91930829239313
3,2014,21921,ess_t,442.0510767550935
3,2014,30060,ess_t,421.29589257777076
3,2014,30420,ess_t,129.17701499928248
3,2016,10110,ess_t,421.4864851359433
3,2016,21720,ess_t,128.29723741337523
3,2016,21740,ess_t,6.406838949171872
3,2016,21921,ess_t,12.32082402010394
3,2016,30060,ess_t,1036.9197811665026
3,2016,30420,ess_t,288.24347576733476
3,2018,10110,ess_t,213.15752844940064
3,2018,21720,ess_t,153.80902379102398
3,2018,21740,ess_t,48.11192441610436
3,2018,21921,ess_t,178.08341331806852
3,2018,30060,ess_t,424.1845940773692
