sim,year,species_code,ess,value
1,2014,10110,ess_f,183.07243090148384
1,2014,21720,ess_f,48.72149844950605
1,2014,21740,ess_f,12.210520748761247
1,2014,21921,ess_f,321.1329829265718
1,2014,30060,ess_f,112.86272404381211
1,2014,30420,ess_f,159.24826697992313
1,2016,10110,ess_f,112.48689871050762
1,2016,21720,ess_f,269.7664348740466
1,2016,21740,ess_f,86.65357338102437
1,2016,21921,ess_f,14.664101086157203
1,2016,30060,ess_f,813.8870003916039
1,2016,30420,ess_f,285.1888607536345
1,2018,10110,ess_f,308.74895295384295
1,2018,21720,ess_f,211.324282456062
1,2018,21740,ess_f,422.9886793351232
1,2018,21921,ess_f,331.69673508927633
1,2018,30060,ess_f,203.61340876661276
1,2018,30420,ess_f,278.7443345936681
1,2014,10110,ess_m,158.41997824637517
1,2014,21720,ess_m,62.129291948485744
1,2014,21740,ess_m,14.855991372339158
1,2014,21921,ess_m,89.1792519900728
1,2014,30060,ess_m,192.4832168908593
1,2014,30420,ess_m,68.47541243639625
1,2016,10110,ess_m,119.90135765755255
1,2016,21720,ess_m,65.35732565002789
1,2016,21740,ess_m,18.87189046907098
1,2016,21921,ess_m,37.787771569349985
1,2016,30060,ess_m,243.86228940324477
1,2016,30420,ess_m,177.18651023844234
1,2018,10110,ess_m,72.47196005897463
1,2018,21720,ess_m,109.417103944584
1,2018,21740,ess_m,195.48910233004472
1,2018,21921,ess_m,263.426918163094
1,2018,30060,ess_m,423.5775224466799
1,2018,30420,ess_m,168.68778305424138
1,2014,10110,ess_t,631.0925351183204
1,2014,21720,ess_t,63.609977333799904
1,2014,21740,ess_t,13.930169613400723
1,2014,21921,ess_t,257.21244626170335
1,2014,30060,ess_t,199.9454650614316
1,2014,30420,ess_t,204.14228824541328
1,2016,10110,ess_t,319.4744660769559
1,2016,21720,ess_t,117.57378462662665
1,2016,21740,ess_t,30.27003495660912
1,2016,21921,ess_t,22.86172862723781
1,2016,30060,ess_t,970.9309291361761
1,2016,30420,ess_t,470.74694434212165
1,2018,10110,ess_t,285.53409892905586
1,2018,21720,ess_t,147.90106349196526
1,2018,21740,ess_t,350.14163950838525
1,2018,21921,ess_t,732.8261689872905
1,2018,30060,ess_t,591.6859049243793
1,2018,30420,ess_t,392.9506204671405
2,2014,10110,ess_f,83.68263418701888
2,2014,21720,ess_f,154.1709955581094
2,2014,21740,ess_f,8.403579544912867
2,2014,21921,ess_f,38.81987498297777
2,2014,30060,ess_f,176.66906890121186
2,2014,30420,ess_f,131.36301712720157
2,2016,10110,ess_f,306.13061885584966
2,2016,21720,ess_f,220.2891716782301
2,2016,21740,ess_f,26.172697545472722
2,2016,21921,ess_f,51.545986783325866
2,2016,30060,ess_f,290.3978382815854
2,2016,30420,ess_f,396.247701761003
2,2018,10110,ess_f,630.5864183204809
2,2018,21720,ess_f,144.53181797365596
2,2018,21740,ess_f,699.8778558271533
2,2018,21921,ess_f,488.37510977474125
2,2018,30060,ess_f,315.06445719983896
2,2018,30420,ess_f,334.7699060707386
2,2014,10110,ess_m,348.506098259396
2,2014,21720,ess_m,847.3424278839241
2,2014,21740,ess_m,13.031898570184962
2,2014,21921,ess_m,65.93242787617177
2,2014,30060,ess_m,149.14271025012775
2,2014,30420,ess_m,211.65987409216777
2,2016,10110,ess_m,133.32981692740827
2,2016,21720,ess_m,160.33409800873807
2,2016,21740,ess_m,11.278480067472078
