sim,year,species_code,ess,value,in_out
1,2014,10110,ess_f,896.025401729513,in
1,2016,10110,ess_f,750.2706878686085,in
1,2018,10110,ess_f,1119.7675399929567,in
1,2014,10130,ess_f,345.9624497254077,in
1,2016,10130,ess_f,448.71306164751763,in
1,2018,10130,ess_f,352.1450496047544,in
1,2014,21720,ess_f,829.6495707542871,in
1,2016,21720,ess_f,569.2915060750183,in
1,2018,21720,ess_f,709.843768382995,in
1,2014,21740,ess_f,22.0336708886087,in
1,2016,21740,ess_f,268.5590636101664,in
1,2018,21740,ess_f,137.78476987927652,in
1,2014,21921,ess_f,231.32286801041724,in
1,2016,21921,ess_f,177.8041475733076,in
1,2018,21921,ess_f,92.01952799126016,in
1,2014,30020,ess_f,179.51145071544613,in
1,2016,30020,ess_f,30.463446624921676,in
1,2018,30020,ess_f,70.09879821605354,in
1,2014,30060,ess_f,440.7635018318808,in
1,2016,30060,ess_f,645.7361877141194,in
1,2018,30060,ess_f,384.5847893956261,in
1,2014,30420,ess_f,82.73585530579561,in
1,2016,30420,ess_f,154.35765294266284,in
1,2018,30420,ess_f,1081.9910446371296,in
1,2014,10110,ess_m,581.9870173064384,in
1,2016,10110,ess_m,545.5795720792476,in
1,2018,10110,ess_m,906.1895581073862,in
1,2014,10130,ess_m,939.3113202003286,in
1,2016,10130,ess_m,421.7415201365052,in
1,2018,10130,ess_m,233.2767380528696,in
1,2014,21720,ess_m,849.426732332474,in
1,2016,21720,ess_m,770.0917799116131,in
1,2018,21720,ess_m,495.96822552710665,in
1,2014,21740,ess_m,34.904411646393584,in
1,2016,21740,ess_m,106.91257952824569,in
1,2018,21740,ess_m,93.96758816745161,in
1,2014,21921,ess_m,301.5338256634581,in
1,2016,21921,ess_m,274.49399761108924,in
1,2018,21921,ess_m,77.84850151688653,in
1,2014,30020,ess_m,265.93154218740347,in
1,2016,30020,ess_m,60.25265104991634,in
1,2018,30020,ess_m,52.0477653058049,in
1,2014,30060,ess_m,490.61412938212334,in
1,2016,30060,ess_m,1512.6807212730469,in
1,2018,30060,ess_m,1223.2981568752332,in
1,2014,30420,ess_m,46.77661343922743,in
1,2016,30420,ess_m,107.03820944365751,in
1,2018,30420,ess_m,406.14620567531506,in
1,2014,10110,ess_t,674.9603827980642,in
1,2016,10110,ess_t,626.3620738285321,in
1,2018,10110,ess_t,1922.304682914501,in
1,2014,10130,ess_t,979.8669136392946,in
1,2016,10130,ess_t,952.5784654924124,in
1,2018,10130,ess_t,396.33453286865375,in
1,2014,21720,ess_t,876.5749531643174,in
1,2016,21720,ess_t,1259.2160730921507,in
1,2018,21720,ess_t,1523.9501827355125,in
1,2014,21740,ess_t,29.100570411759175,in
1,2016,21740,ess_t,594.1447973152059,in
1,2018,21740,ess_t,200.32143830374065,in
1,2014,21921,ess_t,240.3302352383119,in
1,2016,21921,ess_t,95.87469645878231,in
1,2018,21921,ess_t,87.98122151865398,in
1,2014,30020,ess_t,530.2066960269533,in
1,2016,30020,ess_t,1013.6507945280605,in
1,2018,30020,ess_t,454.1068986905923,in
1,2014,30060,ess_t,2228.3621896284326,in
1,2016,30060,ess_t,1317.742660721909,in
1,2018,30060,ess_t,1367.590325883531,in
1,2014,30420,ess_t,79.91521523578153,in
1,2016,30420,ess_t,310.46568765463445,in
1,2018,30420,ess_t,518.0832243522236,in
2,2014,10110,ess_f,728.609243263993,in
2,2016,10110,ess_f,872.5150005228858,in
2,2018,10110,ess_f,1068.860984277198,in
2,2014,10130,ess_f,469.337455290604,in
2,2016,10130,ess_f,438.25967883186553,in
2,2018,10130,ess_f,419.44736347847544,in
2,2014,21720,ess_f,659.6227035370878,in
2,2016,21720,ess_f,859.030098634331,in
2,2018,21720,ess_f,728.0296418351937,in
2,2014,21740,ess_f,19.10151013736839,in
2,2016,21740,ess_f,229.68988151376,in
2,2018,21740,ess_f,173.33117186150537,in
2,2014,21921,ess_f,105.77356652775934,in
2,2016,21921,ess_f,46.018580965688315,in
2,2018,21921,ess_f,59.28091414041084,in
2,2014,30020,ess_f,341.5358629519633,in
2,2016,30020,ess_f,15.579525887901056,in
2,2018,30020,ess_f,126.69772852960324,in
2,2014,30060,ess_f,231.95144952481354,in
2,2016,30060,ess_f,985.4990205970996,in
2,2018,30060,ess_f,270.36680967120196,in
2,2014,30420,ess_f,622.0928714559569,in
2,2016,30420,ess_f,170.76775008416323,in
2,2018,30420,ess_f,1015.1029338599055,in
2,2014,10110,ess_m,728.6156801524455,in
2,2016,10110,ess_m,860.2183714758024,in
2,2018,10110,ess_m,1027.1994498583426,in
2,2014,10130,ess_m,1252.9373103359903,in
2,2016,10130,ess_m,784.1296884615352,in
2,2018,10130,ess_m,601.4573037923145,in
2,2014,21720,ess_m,913.5422985435849,in
2,2016,21720,ess_m,926.4599642266018,in
2,2018,21720,ess_m,501.17179275932017,in
2,2014,21740,ess_m,28.41882785514023,in
2,2016,21740,ess_m,148.68165993206816,in
2,2018,21740,ess_m,180.3547350158804,in
2,2014,21921,ess_m,72.33215908251374,in
2,2016,21921,ess_m,39.8505055889629,in
2,2018,21921,ess_m,38.18593369353666,in
2,2014,30020,ess_m,425.01182328430303,in
2,2016,30020,ess_m,23.86293384698186,in
2,2018,30020,ess_m,13.794406377021152,in
2,2014,30060,ess_m,461.8227771855583,in
2,2016,30060,ess_m,1434.2304742423787,in
2,2018,30060,ess_m,542.4796881820023,in
2,2014,30420,ess_m,373.49794777572066,in
2,2016,30420,ess_m,215.8021236559625,in
2,2018,30420,ess_m,410.7233472013653,in
2,2014,10110,ess_t,1214.1183779368423,in
2,2016,10110,ess_t,2515.4373839336163,in
2,2018,10110,ess_t,2971.264771705722,in
2,2014,10130,ess_t,1735.7042967884977,in
2,2016,10130,ess_t,511.2755542285411,in
2,2018,10130,ess_t,906.3502069470617,in
2,2014,21720,ess_t,942.1351544477521,in
2,2016,21720,ess_t,1372.289117374622,in
2,2018,21720,ess_t,1197.5347841475136,in
2,2014,21740,ess_t,24.203508339643403,in
2,2016,21740,ess_t,299.1592941476134,in
2,2018,21740,ess_t,371.5027939046082,in
2,2014,21921,ess_t,106.11685579828296,in
2,2016,21921,ess_t,53.48297207340674,in
2,2018,21921,ess_t,64.70585269717206,in
2,2014,30020,ess_t,865.7379689328878,in
2,2016,30020,ess_t,1316.4088862698234,in
2,2018,30020,ess_t,241.52441124170525,in
2,2014,30060,ess_t,1232.510116708553,in
2,2016,30060,ess_t,2586.106775324148,in
2,2018,30060,ess_t,1935.544113877074,in
2,2014,30420,ess_t,831.2973835536208,in
2,2016,30420,ess_t,132.29065566440542,in
2,2018,30420,ess_t,1276.8313017617024,in
3,2014,10110,ess_f,789.1799872899328,in
3,2016,10110,ess_f,1351.8093321225688,in
3,2018,10110,ess_f,1656.9820913130009,in
3,2014,10130,ess_f,508.7647012034238,in
3,2016,10130,ess_f,810.6471163394092,in
3,2018,10130,ess_f,384.03367660677554,in
3,2014,21720,ess_f,406.2752445082204,in
3,2016,21720,ess_f,496.5735806771915,in
3,2018,21720,ess_f,776.7340105904299,in
3,2014,21740,ess_f,107.97646603862245,in
3,2016,21740,ess_f,210.47806048411792,in
3,2018,21740,ess_f,328.3282730167293,in
3,2014,21921,ess_f,236.5738350016927,in
3,2016,21921,ess_f,38.38928526231824,in
3,2018,21921,ess_f,37.94083246878925,in
3,2014,30020,ess_f,307.31676067318244,in
3,2016,30020,ess_f,17.65528136952041,in
3,2018,30020,ess_f,40.073006920330805,in
3,2014,30060,ess_f,624.9954172433252,in
3,2016,30060,ess_f,634.9738094924472,in
3,2018,30060,ess_f,1122.8216210177115,in
3,2014,30420,ess_f,215.5942094831579,in
3,2016,30420,ess_f,860.5002855705058,in
3,2018,30420,ess_f,366.89304787126196,in
3,2014,10110,ess_m,770.025030971363,in
3,2016,10110,ess_m,485.95226876470826,in
3,2018,10110,ess_m,255.1593158957498,in
3,2014,10130,ess_m,612.4669385087697,in
3,2016,10130,ess_m,661.0575168864245,in
3,2018,10130,ess_m,411.3072532180839,in
3,2014,21720,ess_m,482.1018851921434,in
3,2016,21720,ess_m,961.0686953802059,in
3,2018,21720,ess_m,705.9283505260876,in
3,2014,21740,ess_m,236.04058329475887,in
3,2016,21740,ess_m,142.05180115515324,in
3,2018,21740,ess_m,128.8331202429113,in
