sim,year,species_code,ess,value
1,2017,10110,ess_f,148.723372271135
1,2017,10112,ess_f,145.48771463781557
1,2017,10115,ess_f,160.07485784617117
1,2017,10130,ess_f,193.39741264890023
1,2017,10210,ess_f,644.296093541815
1,2017,10261,ess_f,150.48076821467794
1,2017,10285,ess_f,350.8261248878873
1,2017,21720,ess_f,215.8558450843803
1,2017,21740,ess_f,161.42832450657104
1,2018,10110,ess_f,276.31247640299557
1,2018,10112,ess_f,869.496069178117
1,2018,10115,ess_f,134.1539160196967
1,2018,10130,ess_f,271.5997664798411
1,2018,10210,ess_f,330.3234703213407
1,2018,10261,ess_f,246.94910327626044
1,2018,10285,ess_f,304.8578348912973
1,2018,21720,ess_f,274.03585364480733
1,2018,21740,ess_f,236.7653327014393
1,2019,10110,ess_f,87.12346622364795
1,2019,10112,ess_f,159.3166931810915
1,2019,10115,ess_f,238.9113329596268
1,2019,10130,ess_f,586.3615312011103
1,2019,10210,ess_f,718.7773970379009
1,2019,10261,ess_f,99.00067875566116
1,2019,10285,ess_f,230.46059575646123
1,2019,21720,ess_f,7.589527148661972
1,2019,21740,ess_f,149.1986429742831
1,2021,10130,ess_f,261.0132644738599
1,2021,10210,ess_f,159.93187242842302
1,2021,10261,ess_f,158.75170987736118
1,2021,21740,ess_f,97.12766252147335
1,2017,10110,ess_m,124.82111639509978
1,2017,10112,ess_m,310.845197424641
1,2017,10115,ess_m,54.999876184145116
1,2017,10130,ess_m,194.06687200057294
1,2017,10210,ess_m,319.16539891650535
1,2017,10261,ess_m,101.80214299094584
1,2017,10285,ess_m,203.3754962354263
1,2017,21720,ess_m,175.39205167120338
1,2017,21740,ess_m,113.11035165170601
1,2018,10110,ess_m,181.29850200453066
1,2018,10112,ess_m,126.17037193339526
1,2018,10115,ess_m,29.324730995191498
1,2018,10130,ess_m,195.4016769746339
1,2018,10210,ess_m,319.17649317789864
1,2018,10261,ess_m,121.39585266112579
1,2018,10285,ess_m,95.64588288747369
1,2018,21720,ess_m,209.42180159556975
1,2018,21740,ess_m,172.59722296197228
1,2019,10110,ess_m,593.6860564026073
1,2019,10112,ess_m,188.2381390003563
1,2019,10115,ess_m,3.6185299214167013
1,2019,10130,ess_m,323.09045626917515
1,2019,10210,ess_m,245.6054860568505
1,2019,10261,ess_m,438.93136676896273
1,2019,10285,ess_m,94.00628202578666
1,2019,21720,ess_m,6.782926515399642
1,2019,21740,ess_m,258.5264779993307
1,2021,10130,ess_m,246.12615100801665
1,2021,10210,ess_m,1292.4227949288768
1,2021,10261,ess_m,187.30381001195246
1,2021,21740,ess_m,165.89945576381825
1,2017,10110,ess_t,217.197560914168
1,2017,10112,ess_t,333.1768755868487
1,2017,10115,ess_t,183.16723072731986
1,2017,10130,ess_t,581.0426997940948
1,2017,10210,ess_t,620.4938871108538
1,2017,10261,ess_t,599.7507607583011
1,2017,10285,ess_t,826.3036992466031
1,2017,21720,ess_t,1429.0632883070894
1,2017,21740,ess_t,4987.288764761653
1,2018,10110,ess_t,1259.5377898567629
1,2018,10112,ess_t,393.50317714608855
1,2018,10115,ess_t,110.13678236693141
1,2018,10130,ess_t,289.3996977351924
1,2018,10210,ess_t,521.9419868239755
1,2018,10261,ess_t,407.1306257893056
1,2018,10285,ess_t,261.7143251871413
1,2018,21720,ess_t,271.6657334995907
1,2018,21740,ess_t,470.30764724848166
1,2019,10110,ess_t,125.23505982405085
1,2019,10112,ess_t,412.9273636131767
1,2019,10115,ess_t,71.33919659128529
1,2019,10130,ess_t,587.9310470722111
1,2019,10210,ess_t,643.6408466621334
1,2019,10261,ess_t,438.19490958729926
1,2019,10285,ess_t,307.0245388382777
1,2019,21720,ess_t,3757.2903744177524
1,2019,21740,ess_t,1259.3361026182752
1,2021,10130,ess_t,781.9171559253216
1,2021,10210,ess_t,771.3609408623701
1,2021,10261,ess_t,218.85090978180898
1,2021,21740,ess_t,1015.5945882390321
2,2017,10110,ess_f,135.2634317883377
2,2017,10112,ess_f,106.09916146286112
2,2017,10115,ess_f,60.847588855559884
2,2017,10130,ess_f,272.7358680960907
2,2017,10210,ess_f,321.6235524942246
2,2017,10261,ess_f,110.28728780439576
2,2017,10285,ess_f,373.9675434806809
2,2017,21720,ess_f,268.89731311901704
2,2017,21740,ess_f,94.11506258635954
2,2018,10110,ess_f,161.51223251881277
2,2018,10112,ess_f,214.92290922507138
2,2018,10115,ess_f,37.69898754707614
2,2018,10130,ess_f,172.42769898056181
2,2018,10210,ess_f,214.03058477469858
2,2018,10261,ess_f,267.82630661842774
2,2018,10285,ess_f,175.00824689063077
2,2018,21720,ess_f,92.39427042828632
2,2018,21740,ess_f,112.9989470233247
2,2019,10110,ess_f,149.18805522205938
2,2019,10112,ess_f,198.22312668660422
2,2019,10115,ess_f,79.90839056429586
2,2019,10130,ess_f,307.23260914423037
2,2019,10210,ess_f,595.2577892724665
2,2019,10261,ess_f,226.3477219399966
2,2019,10285,ess_f,413.77394670075176
2,2019,21720,ess_f,10.296615784936483
2,2019,21740,ess_f,194.2139901062754
2,2021,10130,ess_f,320.4407149939669
2,2021,10210,ess_f,145.41303689301984
2,2021,10261,ess_f,368.52295941038267
2,2021,21740,ess_f,171.4787613004609
2,2017,10110,ess_m,53.73815250603593
2,2017,10112,ess_m,81.93011458803385
2,2017,10115,ess_m,20.888684818800353
2,2017,10130,ess_m,148.964939911682
2,2017,10210,ess_m,313.15179398145773
2,2017,10261,ess_m,128.44404830833693
2,2017,10285,ess_m,130.65514139033823
2,2017,21720,ess_m,207.64914201285535
2,2017,21740,ess_m,141.06911493178643
2,2018,10110,ess_m,118.1658654492381
2,2018,10112,ess_m,86.77486838443406
2,2018,10115,ess_m,44.31868597223567
2,2018,10130,ess_m,195.80389221086338
2,2018,10210,ess_m,402.88127342505703
2,2018,10261,ess_m,468.8629737802053
2,2018,10285,ess_m,148.2612935367449
2,2018,21720,ess_m,232.82197679052587
2,2018,21740,ess_m,185.41421030184367
2,2019,10110,ess_m,235.64819212759954
2,2019,10112,ess_m,146.13047025683687
2,2019,10115,ess_m,34.88614308353875
2,2019,10130,ess_m,231.3107978020014
2,2019,10210,ess_m,495.92262143879816
2,2019,10261,ess_m,211.39844624685531
2,2019,10285,ess_m,239.53952645319643
2,2019,21720,ess_m,9.339691314467563
2,2019,21740,ess_m,201.47679904150945
2,2021,10130,ess_m,182.28688838848038
2,2021,10210,ess_m,555.2361834953905
2,2021,10261,ess_m,73.90045161844644
2,2021,21740,ess_m,354.16825910159116
2,2017,10110,ess_t,147.20578656207698
2,2017,10112,ess_t,233.46105115467992
2,2017,10115,ess_t,57.65307069107664
2,2017,10130,ess_t,274.59243105659374
2,2017,10210,ess_t,735.0149270219732
2,2017,10261,ess_t,604.1179260704386
2,2017,10285,ess_t,277.8223955256927
2,2017,21720,ess_t,350.62278270438804
2,2017,21740,ess_t,1122.03692934745
2,2018,10110,ess_t,1257.6467792486922
2,2018,10112,ess_t,215.0229615196719
2,2018,10115,ess_t,84.52135907275493
2,2018,10130,ess_t,1400.4296202646835
2,2018,10210,ess_t,376.51331477572444
2,2018,10261,ess_t,624.394945877708
2,2018,10285,ess_t,253.63559383710668
2,2018,21720,ess_t,502.41769068833855
2,2018,21740,ess_t,403.37513711968734
2,2019,10110,ess_t,132.87655113850354
2,2019,10112,ess_t,773.9512718851721
2,2019,10115,ess_t,78.02920105021288
2,2019,10130,ess_t,892.2199964805906
2,2019,10210,ess_t,797.2453338438373
2,2019,10261,ess_t,550.7978143533204
2,2019,10285,ess_t,542.5068172320912
2,2019,21720,ess_t,1889.5237529675821
2,2019,21740,ess_t,711.0287263871236
2,2021,10130,ess_t,299.4512803551104
2,2021,10210,ess_t,340.6903937261552
2,2021,10261,ess_t,232.32709681604612
2,2021,21740,ess_t,840.3524778359005
3,2017,10110,ess_f,253.41642651547406
3,2017,10112,ess_f,785.2638095349694
3,2017,10115,ess_f,150.1364151434444
3,2017,10130,ess_f,164.67750451475104
3,2017,10210,ess_f,663.7488404523857
3,2017,10261,ess_f,102.25423318187663
