sim,year,species_code,ess,value
1,2017,10110,ess_f,1307.9966585111733
1,2017,10112,ess_f,167.17785526672617
1,2017,10115,ess_f,44.7397361529802
1,2017,10130,ess_f,596.4826622931162
1,2017,10210,ess_f,446.35736406349963
1,2017,10261,ess_f,126.10417505441043
1,2017,10285,ess_f,306.70595375826497
1,2017,21720,ess_f,872.0257757526535
1,2017,21740,ess_f,96.01631671461388
1,2018,10110,ess_f,287.431339809419
1,2018,10112,ess_f,234.6657189296729
1,2018,10115,ess_f,44.15461556438493
1,2018,10130,ess_f,491.6091228060402
1,2018,10210,ess_f,790.3660160276235
1,2018,10261,ess_f,277.29760816479927
1,2018,10285,ess_f,129.49122698099765
1,2018,21720,ess_f,333.83832366727296
1,2018,21740,ess_f,231.91515805361163
1,2019,10110,ess_f,240.49703093746382
1,2019,10112,ess_f,175.5075729274606
1,2019,10115,ess_f,17.24037081385173
1,2019,10130,ess_f,172.51724162041654
1,2019,10210,ess_f,375.8002555981471
1,2019,10261,ess_f,224.44627081360483
1,2019,10285,ess_f,220.0337771583867
1,2019,21720,ess_f,58.75174162988394
1,2019,21740,ess_f,172.4397124077139
1,2021,10130,ess_f,103.25789753840509
1,2021,10210,ess_f,291.0591283985247
1,2021,10261,ess_f,248.4017075958282
1,2021,21740,ess_f,579.7889259069678
1,2017,10110,ess_m,570.0667243764107
1,2017,10112,ess_m,165.98658582215074
1,2017,10115,ess_m,16.964826775015148
1,2017,10130,ess_m,381.00586889347534
1,2017,10210,ess_m,156.25496854604378
1,2017,10261,ess_m,139.4699611076822
1,2017,10285,ess_m,202.99666266163544
1,2017,21720,ess_m,853.1815719441429
1,2017,21740,ess_m,207.32032376036454
1,2018,10110,ess_m,29.288602719856332
1,2018,10112,ess_m,133.4135532747579
1,2018,10115,ess_m,28.1942052524837
1,2018,10130,ess_m,359.8020145827066
1,2018,10210,ess_m,445.9344480715733
1,2018,10261,ess_m,181.76035289504412
1,2018,10285,ess_m,125.41348105441944
1,2018,21720,ess_m,287.6281621200317
1,2018,21740,ess_m,453.46668582977316
1,2019,10110,ess_m,72.19999318027277
1,2019,10112,ess_m,487.7159011541688
1,2019,10115,ess_m,14.253350676799663
1,2019,10130,ess_m,228.29380886275752
1,2019,10210,ess_m,193.1162756556218
1,2019,10261,ess_m,158.3879698478093
1,2019,10285,ess_m,230.08636491858854
1,2019,21720,ess_m,40.71230213372186
1,2019,21740,ess_m,180.39914758327046
1,2021,10130,ess_m,130.64969358160593
1,2021,10210,ess_m,655.4942658617497
1,2021,10261,ess_m,1941.2930662487845
1,2021,21740,ess_m,504.53252790641153
1,2017,10110,ess_t,2321.293550420555
